index,instruction_len_words,input_len_words,output_len_words,instruction_sents,input_sents,output_sents,instruction_readability,flagged_suicide_in_instruction,flagged_suicide_in_input,flagged_suicide_in_output,instr_emails,instr_phones,input_emails,input_phones,output_emails,output_phones,__split__
4700,16,48,70,1,3,5,,False,False,False,[],[],[],[],[],[],train
4701,16,44,70,1,2,4,,False,False,False,[],[],[],[],[],[],train
4702,16,37,64,1,2,3,,False,False,False,[],[],[],[],[],[],train
4703,16,20,61,1,2,3,,False,False,False,[],[],[],[],[],[],train
4704,16,37,43,1,3,2,,False,False,False,[],[],[],[],[],[],train
4705,16,31,57,1,2,4,,False,False,False,[],[],[],[],[],[],train
4706,16,53,78,1,3,5,,False,False,False,[],[],[],[],[],[],train
4707,16,48,73,1,3,3,,False,False,False,[],[],[],[],[],[],train
4708,16,52,39,1,3,2,,False,False,False,[],[],[],[],[],[],train
4709,16,94,71,1,7,3,,False,False,False,[],[],[],[],[],[],train
4710,16,19,63,1,2,3,,False,False,False,[],[],[],[],[],[],train
4711,16,42,80,1,4,4,,False,False,False,[],[],[],[],[],[],train
4712,16,36,51,1,3,3,,False,False,False,[],[],[],[],[],[],train
4713,16,67,89,1,3,4,,False,False,False,[],[],[],[],[],[],train
4714,16,63,85,1,2,5,,False,False,False,[],[],[],[],[],[],train
4715,16,47,59,1,3,4,,False,False,False,[],[],[],[],[],[],train
4716,16,48,66,1,3,5,,False,False,False,[],[],[],[],[],[],train
4717,16,43,57,1,3,3,,False,False,False,[],[],[],[],[],[],train
4718,16,40,65,1,2,4,,False,False,False,[],[],[],[],[],[],train
4719,16,38,71,1,2,3,,False,False,False,[],[],[],[],[],[],train
4720,16,42,48,1,2,3,,False,False,False,[],[],[],[],[],[],train
4721,16,19,61,1,1,3,,False,False,False,[],[],[],[],[],[],train
4722,16,25,57,1,2,2,,False,False,False,[],[],[],[],[],[],train
4723,16,47,50,1,3,3,,False,False,False,[],[],[],[],[],[],train
4724,16,49,73,1,3,3,,False,False,False,[],[],[],[],[],[],train
4725,16,56,67,1,3,3,,False,False,False,[],[],[],[],[],[],train
4726,16,59,66,1,4,4,,False,False,False,[],[],[],[],[],[],train
4727,16,60,76,1,3,5,,False,False,False,[],[],[],[],[],[],train
4728,16,28,67,1,2,4,,False,False,False,[],[],[],[],[],[],train
4729,16,40,53,1,2,3,,False,False,False,[],[],[],[],[],[],train
4730,16,55,58,1,4,4,,False,False,False,[],[],[],[],[],[],train
4731,16,52,62,1,3,3,,False,False,False,[],[],[],[],[],[],train
4732,16,40,66,1,2,3,,False,False,False,[],[],[],[],[],[],train
4733,16,36,56,1,2,3,,False,False,False,[],[],[],[],[],[],train
4734,16,40,67,1,3,4,,False,False,False,[],[],[],[],[],[],train
4735,16,32,57,1,1,4,,False,False,False,[],[],[],[],[],[],train
4736,16,28,53,1,2,3,,False,False,False,[],[],[],[],[],[],train
4737,16,40,57,1,2,3,,False,False,False,[],[],[],[],[],[],train
4738,16,24,43,1,2,2,,False,False,False,[],[],[],[],[],[],train
4739,16,58,77,1,3,4,,False,False,False,[],[],[],[],[],[],train
4740,16,53,52,1,3,3,,False,False,False,[],[],[],[],[],[],train
4741,16,39,54,1,3,3,,False,False,False,[],[],[],[],[],[],train
4742,16,17,64,1,1,4,,False,False,False,[],[],[],[],[],[],train
4743,16,24,51,1,2,4,,False,False,False,[],[],[],[],[],[],train
4744,16,27,64,1,1,4,,False,False,False,[],[],[],[],[],[],train
4745,16,37,79,1,2,4,,False,False,False,[],[],[],[],[],[],train
4746,16,28,48,1,1,3,,False,False,False,[],[],[],[],[],[],train
4747,16,56,81,1,3,5,,False,False,False,[],[],[],[],[],[],train
4748,16,46,61,1,4,4,,False,False,False,[],[],[],[],[],[],train
4749,16,18,52,1,1,3,,False,False,False,[],[],[],[],[],[],train
4750,16,52,68,1,3,4,,False,False,False,[],[],[],[],[],[],train
4751,16,36,50,1,3,2,,False,False,False,[],[],[],[],[],[],train
4752,16,46,49,1,2,4,,False,False,False,[],[],[],[],[],[],train
4753,16,17,47,1,1,3,,False,False,False,[],[],[],[],[],[],train
4754,16,47,46,1,3,2,,False,False,False,[],[],[],[],[],[],train
4755,16,31,89,1,3,5,,False,False,False,[],[],[],[],[],[],train
4756,16,35,51,1,3,3,,False,False,False,[],[],[],[],[],[],train
4757,16,44,48,1,6,3,,False,False,False,[],[],[],[],[],[],train
4758,16,57,67,1,6,4,,False,False,False,[],[],[],[],[],[],train
4759,16,47,57,1,2,2,,False,False,False,[],[],[],[],[],[],train
4760,16,48,65,1,2,4,,False,False,False,[],[],[],[],[],[],train
4761,16,29,55,1,2,3,,False,False,False,[],[],[],[],[],[],train
4762,16,32,74,1,2,3,,False,False,False,[],[],[],[],[],[],train
4763,16,27,59,1,2,4,,False,False,False,[],[],[],[],[],[],train
4764,16,44,70,1,2,4,,False,False,False,[],[],[],[],[],[],train
4765,16,43,68,1,3,4,,False,False,False,[],[],[],[],[],[],train
4766,16,38,84,1,2,4,,False,False,False,[],[],[],[],[],[],train
4767,16,53,49,1,3,3,,False,False,False,[],[],[],[],[],[],train
4768,16,49,79,1,2,4,,False,False,False,[],[],[],[],[],[],train
4769,16,60,65,1,4,3,,False,False,False,[],[],[],[],[],[],train
4770,16,44,57,1,3,3,,False,False,False,[],[],[],[],[],[],train
4771,16,40,67,1,3,4,,False,False,False,[],[],[],[],[],[],train
4772,16,44,69,1,3,4,,False,False,False,[],[],[],[],[],[],train
4773,16,45,62,1,2,4,,False,False,False,[],[],[],[],[],[],train
4774,16,32,67,1,2,5,,False,False,False,[],[],[],[],[],[],train
4775,16,33,60,1,3,4,,False,False,False,[],[],[],[],[],[],train
4776,16,30,72,1,2,4,,False,False,False,[],[],[],[],[],[],train
4777,16,34,70,1,2,4,,False,False,False,[],[],[],[],[],[],train
4778,16,35,60,1,3,3,,False,False,False,[],[],[],[],[],[],train
4779,16,44,60,1,2,3,,False,False,False,[],[],[],[],[],[],train
4780,16,26,47,1,2,3,,False,False,False,[],[],[],[],[],[],train
4781,16,47,53,1,4,3,,False,False,False,[],[],[],[],[],[],train
4782,16,23,48,1,2,3,,False,False,False,[],[],[],[],[],[],train
4783,16,43,59,1,3,3,,False,False,False,[],[],[],[],[],[],train
4784,16,23,66,1,2,3,,False,False,False,[],[],[],[],[],[],train
4785,16,27,65,1,2,4,,False,False,False,[],[],[],[],[],[],train
4786,16,45,83,1,2,4,,False,False,False,[],[],[],[],[],[],train
4787,16,43,78,1,3,4,,False,False,False,[],[],[],[],[],[],train
4788,16,23,77,1,2,5,,False,False,False,[],[],[],[],[],[],train
4789,16,40,50,1,3,4,,False,False,False,[],[],[],[],[],[],train
4790,16,35,71,1,2,4,,False,False,False,[],[],[],[],[],[],train
4791,16,72,71,1,4,4,,False,False,False,[],[],[],[],[],[],train
4792,16,65,82,1,3,4,,False,False,False,[],[],[],[],[],[],train
4793,16,21,52,1,1,4,,False,False,False,[],[],[],[],[],[],train
4794,16,47,59,1,3,4,,False,False,False,[],[],[],[],[],[],train
4795,16,38,56,1,2,3,,False,False,False,[],[],[],[],[],[],train
4796,16,59,87,1,3,5,,False,False,False,[],[],[],[],[],[],train
4797,16,32,67,1,2,4,,False,False,False,[],[],[],[],[],[],train
4798,16,26,84,1,2,5,,False,False,False,[],[],[],[],[],[],train
4799,16,51,91,1,3,4,,False,False,False,[],[],[],[],[],[],train
4800,16,41,72,1,2,4,,False,False,False,[],[],[],[],[],[],train
4801,16,51,74,1,3,4,,False,False,False,[],[],[],[],[],[],train
4802,16,45,58,1,2,4,,False,False,False,[],[],[],[],[],[],train
4803,16,51,84,1,3,5,,False,False,False,[],[],[],[],[],[],train
4804,16,21,56,1,2,4,,False,False,False,[],[],[],[],[],[],train
4805,16,14,68,1,2,4,,False,False,False,[],[],[],[],[],[],train
4806,16,14,56,1,1,3,,False,False,False,[],[],[],[],[],[],train
4807,16,43,91,1,1,5,,False,False,False,[],[],[],[],[],[],train
4808,16,45,104,1,3,6,,False,False,False,[],[],[],[],[],[],train
4809,16,43,59,1,2,3,,False,False,False,[],[],[],[],[],[],train
4810,16,53,67,1,2,3,,False,False,False,[],[],[],[],[],[],train
4811,16,46,66,1,3,5,,False,False,False,[],[],[],[],[],[],train
4812,16,31,53,1,1,4,,False,False,False,[],[],[],[],[],[],train
4813,16,18,44,1,1,2,,False,False,False,[],[],[],[],[],[],train
4814,16,18,61,1,1,3,,False,False,False,[],[],[],[],[],[],train
4815,16,14,36,1,1,2,,False,False,False,[],[],[],[],[],[],train
4816,16,24,65,1,1,4,,False,False,False,[],[],[],[],[],[],train
4817,16,48,75,1,4,4,,False,False,False,[],[],[],[],[],[],train
4818,16,52,67,1,4,3,,False,False,False,[],[],[],[],[],[],train
4819,16,47,75,1,2,4,,False,False,False,[],[],[],[],[],[],train
4820,16,31,61,1,1,4,,False,False,False,[],[],[],[],[],[],train
4821,16,35,67,1,2,4,,False,False,False,[],[],[],[],[],[],train
4822,16,16,51,1,1,4,,False,False,False,[],[],[],[],[],[],train
4823,16,64,62,1,3,3,,False,False,False,[],[],[],[],[],[],train
4824,16,61,76,1,3,3,,False,False,False,[],[],[],[],[],[],train
4825,16,42,65,1,4,5,,False,False,False,[],[],[],[],[],[],train
4826,16,50,50,1,2,3,,False,False,False,[],[],[],[],[],[],train
4827,16,20,57,1,1,4,,False,False,False,[],[],[],[],[],[],train
4828,16,65,73,1,4,5,,False,False,False,[],[],[],[],[],[],train
4829,16,49,62,1,3,3,,False,False,False,[],[],[],[],[],[],train
4830,16,75,89,1,4,6,,False,False,False,[],[],[],[],[],[],train
4831,16,37,55,1,2,3,,False,False,False,[],[],[],[],[],[],train
4832,16,39,51,1,3,3,,False,False,False,[],[],[],[],[],[],train
4833,16,68,68,1,4,4,,False,False,False,[],[],[],[],[],[],train
4834,16,62,71,1,3,4,,False,False,False,[],[],[],[],[],[],train
4835,16,58,56,1,4,3,,False,False,False,[],[],[],[],[],[],train
4836,16,53,67,1,3,3,,False,False,False,[],[],[],[],[],[],train
4837,16,44,53,1,3,3,,False,False,False,[],[],[],[],[],[],train
4838,16,31,63,1,2,4,,False,False,False,[],[],[],[],[],[],train
4839,16,46,48,1,3,3,,False,False,False,[],[],[],[],[],[],train
4840,16,75,64,1,4,3,,False,False,False,[],[],[],[],[],[],train
4841,16,18,27,1,2,3,,False,False,False,[],[],[],[],[],[],train
4842,16,59,79,1,3,3,,False,False,False,[],[],[],[],[],[],train
4843,16,56,76,1,3,3,,False,False,False,[],[],[],[],[],[],train
4844,16,13,42,1,1,3,,False,False,False,[],[],[],[],[],[],train
4845,16,38,60,1,2,3,,False,False,False,[],[],[],[],[],[],train
4846,16,24,58,1,1,3,,False,False,False,[],[],[],[],[],[],train
4847,16,51,77,1,3,4,,False,False,False,[],[],[],[],[],[],train
4848,16,54,84,1,3,4,,False,False,False,[],[],[],[],[],[],train
4849,16,38,61,1,2,5,,False,False,False,[],[],[],[],[],[],train
4850,16,37,76,1,2,5,,False,False,False,[],[],[],[],[],[],train
4851,16,57,92,1,3,5,,False,False,False,[],[],[],[],[],[],train
4852,16,29,43,1,2,3,,False,False,False,[],[],[],[],[],[],train
4853,16,42,48,1,2,2,,False,False,False,[],[],[],[],[],[],train
4854,16,35,46,1,2,3,,False,False,False,[],[],[],[],[],[],train
4855,16,54,67,1,4,4,,False,False,False,[],[],[],[],[],[],train
4856,16,29,65,1,2,4,,False,False,False,[],[],[],[],[],[],train
4857,16,32,63,1,2,4,,False,False,False,[],[],[],[],[],[],train
4858,16,49,74,1,2,5,,False,False,False,[],[],[],[],[],[],train
4859,16,21,63,1,1,4,,False,False,False,[],[],[],[],[],[],train
4860,16,32,63,1,2,4,,False,False,False,[],[],[],[],[],[],train
4861,16,81,76,1,5,4,,False,False,False,[],[],[],[],[],[],train
4862,16,44,63,1,2,5,,False,False,False,[],[],[],[],[],[],train
4863,16,40,72,1,2,5,,False,False,False,[],[],[],[],[],[],train
4864,16,35,58,1,2,3,,False,False,False,[],[],[],[],[],[],train
4865,16,45,62,1,1,3,,False,False,False,[],[],[],[],[],[],train
4866,16,62,64,1,3,4,,False,False,False,[],[],[],[],[],[],train
4867,16,24,43,1,1,3,,False,False,False,[],[],[],[],[],[],train
4868,16,44,82,1,2,3,,False,False,False,[],[],[],[],[],[],train
4869,16,48,78,1,2,6,,False,False,False,[],[],[],[],[],[],train
4870,16,38,63,1,3,4,,False,False,False,[],[],[],[],[],[],train
4871,16,17,31,1,1,2,,False,False,False,[],[],[],[],[],[],train
4872,16,44,46,1,2,3,,False,False,False,[],[],[],[],[],[],train
4873,16,30,50,1,2,3,,False,False,False,[],[],[],[],[],[],train
4874,16,77,85,1,5,4,,False,False,False,[],[],[],[],[],[],train
4875,16,69,84,1,4,5,,False,False,False,[],[],[],[],[],[],train
4876,16,54,67,1,3,3,,False,False,False,[],[],[],[],[],[],train
4877,16,34,64,1,1,3,,False,False,False,[],[],[],[],[],[],train
4878,16,63,49,1,3,3,,False,False,False,[],[],[],[],[],[],train
4879,16,65,75,1,3,3,,False,False,False,[],[],[],[],[],[],train
4880,16,36,55,1,2,3,,False,False,False,[],[],[],[],[],[],train
4881,16,68,79,1,4,4,,False,False,False,[],[],[],[],[],[],train
4882,16,57,65,1,3,3,,False,False,False,[],[],[],[],[],[],train
4883,16,51,85,1,3,3,,False,False,False,[],[],[],[],[],[],train
4884,16,65,69,1,3,5,,False,False,False,[],[],[],[],[],[],train
4885,16,37,50,1,3,4,,False,False,False,[],[],[],[],[],[],train
4886,16,68,96,1,4,4,,False,False,False,[],[],[],[],[],[],train
4887,16,72,103,1,3,4,,False,False,False,[],[],[],[],[],[],train
4888,16,37,61,1,1,4,,False,False,False,[],[],[],[],[],[],train
4889,16,63,79,1,2,3,,False,False,False,[],[],[],[],[],[],train
4890,16,36,66,1,2,4,,False,False,False,[],[],[],[],[],[],train
4891,16,36,78,1,2,4,,False,False,False,[],[],[],[],[],[],train
4892,16,19,57,1,1,3,,False,False,False,[],[],[],[],[],[],train
4893,16,51,66,1,3,3,,False,False,False,[],[],[],[],[],[],train
4894,16,36,75,1,2,3,,False,False,False,[],[],[],[],[],[],train
4895,16,38,69,1,2,3,,False,False,False,[],[],[],[],[],[],train
4896,16,40,62,1,2,3,,False,False,False,[],[],[],[],[],[],train
4897,16,54,65,1,2,3,,False,False,False,[],[],[],[],[],[],train
4898,16,8,32,1,1,2,,False,False,False,[],[],[],[],[],[],train
4899,16,62,77,1,5,5,,False,False,False,[],[],[],[],[],[],train
4900,16,36,57,1,2,4,,False,False,False,[],[],[],[],[],[],train
4901,16,37,87,1,2,4,,False,False,False,[],[],[],[],[],[],train
4902,16,81,68,1,4,3,,False,False,False,[],[],[],[],[],[],train
4903,16,40,74,1,2,4,,False,False,False,[],[],[],[],[],[],train
4904,16,25,59,1,2,3,,False,False,False,[],[],[],[],[],[],train
4905,16,43,58,1,2,4,,False,False,False,[],[],[],[],[],[],train
4906,16,56,61,1,2,3,,False,False,False,[],[],[],[],[],[],train
4907,16,32,65,1,2,4,,False,False,False,[],[],[],[],[],[],train
4908,16,55,87,1,3,6,,False,False,False,[],[],[],[],[],[],train
4909,16,73,44,1,3,2,,False,False,False,[],[],[],[],[],[],train
4910,16,23,65,1,1,4,,False,False,False,[],[],[],[],[],[],train
4911,16,27,75,1,2,4,,False,False,False,[],[],[],[],[],[],train
4912,16,23,49,1,2,3,,False,False,False,[],[],[],[],[],[],train
4913,16,17,31,1,1,2,,False,False,False,[],[],[],[],[],[],train
4914,16,58,81,1,3,4,,False,False,False,[],[],[],[],[],[],train
4915,16,26,49,1,1,3,,False,False,False,[],[],[],[],[],[],train
4916,16,48,61,1,2,3,,False,False,False,[],[],[],[],[],[],train
4917,16,69,83,1,3,4,,False,False,False,[],[],[],[],[],[],train
4918,16,37,69,1,2,4,,False,False,False,[],[],[],[],[],[],train
4919,16,54,81,1,4,4,,False,False,False,[],[],[],[],[],[],train
4920,16,58,48,1,3,3,,False,False,False,[],[],[],[],[],[],train
4921,16,45,45,1,5,3,,False,False,False,[],[],[],[],[],[],train
4922,16,43,90,1,3,5,,False,False,False,[],[],[],[],[],[],train
4923,16,48,75,1,3,4,,False,False,False,[],[],[],[],[],[],train
4924,16,21,48,1,2,5,,False,False,False,[],[],[],[],[],[],train
4925,16,36,60,1,2,4,,False,False,False,[],[],[],[],[],[],train
4926,16,43,58,1,2,3,,False,False,False,[],[],[],[],[],[],train
4927,16,42,59,1,2,3,,False,False,False,[],[],[],[],[],[],train
4928,16,18,48,1,2,3,,False,False,False,[],[],[],[],[],[],train
4929,16,65,61,1,4,3,,False,False,False,[],[],[],[],[],[],train
4930,16,57,67,1,3,3,,False,False,False,[],[],[],[],[],[],train
4931,16,63,66,1,5,4,,False,False,False,[],[],[],[],[],[],train
4932,16,31,47,1,1,2,,False,False,False,[],[],[],[],[],[],train
4933,16,75,69,1,4,4,,False,False,False,[],[],[],[],[],[],train
4934,16,54,94,1,3,7,,False,False,False,[],[],[],[],[],[],train
4935,16,57,75,1,4,3,,False,False,False,[],[],[],[],[],[],train
4936,16,55,82,1,3,4,,False,False,False,[],[],[],[],[],[],train
4937,16,43,52,1,2,3,,False,False,False,[],[],[],[],[],[],train
4938,16,59,77,1,3,3,,False,False,False,[],[],[],[],[],[],train
4939,16,44,45,1,3,3,,False,False,False,[],[],[],[],[],[],train
4940,16,70,80,1,4,4,,False,False,False,[],[],[],[],[],[],train
4941,16,62,62,1,4,3,,False,False,False,[],[],[],[],[],[],train
4942,16,47,50,1,3,2,,False,False,False,[],[],[],[],[],[],train
4943,16,43,60,1,3,4,,False,False,False,[],[],[],[],[],[],train
4944,16,60,72,1,4,4,,False,False,False,[],[],[],[],[],[],train
4945,16,41,47,1,3,3,,False,False,False,[],[],[],[],[],[],train
4946,16,40,46,1,4,2,,False,False,False,[],[],[],[],[],[],train
4947,16,37,45,1,2,3,,False,False,False,[],[],[],[],[],[],train
4948,16,32,64,1,2,3,,False,False,False,[],[],[],[],[],[],train
4949,16,37,48,1,3,4,,False,False,False,[],[],[],[],[],[],train
4950,16,21,52,1,1,4,,False,False,False,[],[],[],[],[],[],train
4951,16,40,52,1,2,3,,False,False,False,[],[],[],[],[],[],train
4952,16,24,37,1,3,2,,False,False,False,[],[],[],[],[],[],train
4953,16,31,43,1,2,3,,False,False,False,[],[],[],[],[],[],train
4954,16,43,53,1,3,4,,False,False,False,[],[],[],[],[],[],train
4955,16,15,53,1,1,3,,False,False,False,[],[],[],[],[],[],train
4956,16,42,77,1,2,5,,False,False,False,[],[],[],[],[],[],train
4957,16,27,57,1,2,4,,False,False,False,[],[],[],[],[],[],train
4958,16,14,48,1,1,3,,False,False,False,[],[],[],[],[],[],train
4959,16,51,78,1,3,4,,False,False,False,[],[],[],[],[],[],train
4960,16,21,47,1,2,3,,False,False,False,[],[],[],[],[],[],train
4961,16,49,54,1,3,3,,False,False,False,[],[],[],[],[],[],train
4962,16,57,84,1,3,5,,False,False,False,[],[],[],[],[],[],train
4963,16,31,66,1,2,3,,False,False,False,[],[],[],[],[],[],train
4964,16,23,32,1,1,3,,False,False,False,[],[],[],[],[],[],train
4965,16,15,78,1,1,4,,False,False,False,[],[],[],[],[],[],train
4966,16,20,61,1,1,3,,False,False,False,[],[],[],[],[],[],train
4967,16,58,72,1,3,4,,False,False,False,[],[],[],[],[],[],train
4968,16,37,65,1,2,4,,False,False,False,[],[],[],[],[],[],train
4969,16,8,40,1,2,2,,False,False,False,[],[],[],[],[],[],train
4970,16,47,76,1,3,4,,False,False,False,[],[],[],[],[],[],train
4971,16,33,68,1,1,4,,False,False,False,[],[],[],[],[],[],train
4972,16,42,78,1,2,4,,False,False,False,[],[],[],[],[],[],train
4973,16,33,64,1,3,4,,False,False,False,[],[],[],[],[],[],train
4974,16,52,56,1,3,4,,False,False,False,[],[],[],[],[],[],train
4975,16,36,44,1,3,2,,False,False,False,[],[],[],[],[],[],train
4976,16,67,85,1,3,5,,False,False,False,[],[],[],[],[],[],train
4977,16,36,49,1,2,4,,False,False,False,[],[],[],[],[],[],train
4978,16,95,86,1,7,4,,False,False,False,[],[],[],[],[],[],train
4979,16,69,80,1,6,6,,False,False,False,[],[],[],[],[],[],train
4980,16,57,83,1,4,5,,False,False,False,[],[],[],[],[],[],train
4981,16,55,66,1,4,3,,False,False,False,[],[],[],[],[],[],train
4982,16,79,66,1,6,4,,False,False,False,[],[],[],[],[],[],train
4983,16,30,57,1,2,3,,False,False,False,[],[],[],[],[],[],train
4984,16,64,51,1,3,2,,False,False,False,[],[],[],[],[],[],train
4985,16,47,65,1,3,4,,False,False,False,[],[],[],[],[],[],train
4986,16,68,58,1,4,3,,False,False,False,[],[],[],[],[],[],train
4987,16,72,75,1,4,5,,False,False,False,[],[],[],[],[],[],train
4988,16,28,49,1,2,4,,False,False,False,[],[],[],[],[],[],train
4989,16,66,74,1,3,4,,False,False,False,[],[],[],[],[],[],train
4990,16,31,73,1,2,4,,False,False,False,[],[],[],[],[],[],train
4991,16,29,65,1,2,5,,False,False,False,[],[],[],[],[],[],train
4992,16,44,46,1,2,3,,False,False,False,[],[],[],[],[],[],train
4993,16,79,74,1,4,4,,False,False,False,[],[],[],[],[],[],train
4994,16,27,50,1,2,3,,False,False,False,[],[],[],[],[],[],train
4995,16,41,75,1,3,5,,False,False,False,[],[],[],[],[],[],train
4996,16,47,69,1,5,5,,False,False,False,[],[],[],[],[],[],train
4997,16,38,76,1,2,5,,False,False,False,[],[],[],[],[],[],train
4998,16,56,82,1,4,4,,False,False,False,[],[],[],[],[],[],train
4999,16,54,63,1,2,3,,False,False,False,[],[],[],[],[],[],train
5000,16,50,74,1,3,4,,False,False,False,[],[],[],[],[],[],train
5001,16,61,70,1,3,3,,False,False,False,[],[],[],[],[],[],train
5002,16,44,76,1,3,4,,False,False,False,[],[],[],[],[],[],train
5003,16,23,34,1,2,2,,False,False,False,[],[],[],[],[],[],train
5004,16,47,58,1,3,3,,False,False,False,[],[],[],[],[],[],train
5005,16,44,86,1,3,5,,False,False,False,[],[],[],[],[],[],train
5006,16,16,36,1,1,2,,False,False,False,[],[],[],[],[],[],train
5007,16,21,42,1,1,2,,False,False,False,[],[],[],[],[],[],train
5008,16,21,64,1,1,3,,False,False,False,[],[],[],[],[],[],train
5009,16,33,62,1,2,4,,False,False,False,[],[],[],[],[],[],train
5010,16,40,47,1,1,3,,False,False,False,[],[],[],[],[],[],train
5011,16,40,61,1,2,4,,False,False,False,[],[],[],[],[],[],train
5012,16,24,70,1,2,3,,False,False,False,[],[],[],[],[],[],train
5013,16,30,57,1,2,3,,False,False,False,[],[],[],[],[],[],train
5014,16,28,86,1,2,4,,False,False,False,[],[],[],[],[],[],train
5015,16,29,49,1,1,3,,False,False,False,[],[],[],[],[],[],train
5016,16,42,92,1,2,4,,False,False,False,[],[],[],[],[],[],train
5017,16,21,46,1,1,3,,False,False,False,[],[],[],[],[],[],train
5018,16,29,43,1,2,3,,False,False,False,[],[],[],[],[],[],train
5019,16,39,79,1,2,4,,False,False,False,[],[],[],[],[],[],train
5020,16,34,61,1,2,3,,False,False,False,[],[],[],[],[],[],train
5021,16,49,67,1,1,3,,False,False,False,[],[],[],[],[],[],train
5022,16,41,49,1,2,3,,False,False,False,[],[],[],[],[],[],train
5023,16,43,58,1,3,3,,False,False,False,[],[],[],[],[],[],train
5024,16,34,47,1,2,3,,False,False,False,[],[],[],[],[],[],train
5025,16,40,63,1,2,5,,False,False,False,[],[],[],[],[],[],train
5026,16,49,52,1,3,3,,False,False,False,[],[],[],[],[],[],train
5027,16,42,45,1,4,2,,False,False,False,[],[],[],[],[],[],train
5028,16,44,77,1,2,4,,False,False,False,[],[],[],[],[],[],train
5029,16,26,54,1,1,3,,False,False,False,[],[],[],[],[],[],train
5030,16,31,49,1,2,3,,False,False,False,[],[],[],[],[],[],train
5031,16,68,75,1,3,4,,False,False,False,[],[],[],[],[],[],train
5032,16,42,88,1,3,5,,False,False,False,[],[],[],[],[],[],train
5033,16,24,41,1,1,3,,False,False,False,[],[],[],[],[],[],train
5034,16,48,71,1,3,4,,False,False,False,[],[],[],[],[],[],train
5035,16,28,51,1,2,3,,False,False,False,[],[],[],[],[],[],train
5036,16,39,72,1,2,3,,False,False,False,[],[],[],[],[],[],train
5037,16,43,62,1,2,4,,False,False,False,[],[],[],[],[],[],train
5038,16,32,51,1,2,3,,False,False,False,[],[],[],[],[],[],train
5039,16,45,67,1,2,4,,False,False,False,[],[],[],[],[],[],train
5040,16,35,102,1,2,7,,False,False,False,[],[],[],[],[],[],train
5041,16,32,66,1,2,4,,False,False,False,[],[],[],[],[],[],train
5042,16,43,72,1,3,3,,False,False,False,[],[],[],[],[],[],train
5043,16,24,47,1,1,3,,False,False,False,[],[],[],[],[],[],train
5044,16,39,61,1,2,4,,False,False,False,[],[],[],[],[],[],train
5045,16,15,46,1,1,3,,False,False,False,[],[],[],[],[],[],train
5046,16,35,80,1,2,4,,False,False,False,[],[],[],[],[],[],train
5047,16,34,38,1,2,3,,False,False,False,[],[],[],[],[],[],train
5048,16,27,33,1,3,2,,False,False,False,[],[],[],[],[],[],train
5049,16,29,52,1,2,3,,False,False,False,[],[],[],[],[],[],train
5050,16,50,52,1,2,3,,False,False,False,[],[],[],[],[],[],train
5051,16,54,69,1,3,4,,False,False,False,[],[],[],[],[],[],train
5052,16,62,64,1,4,3,,False,False,False,[],[],[],[],[],[],train
5053,16,55,56,1,3,3,,False,False,False,[],[],[],[],[],[],train
5054,16,25,42,1,2,2,,False,False,False,[],[],[],[],[],[],train
5055,16,58,85,1,4,6,,False,False,False,[],[],[],[],[],[],train
5056,16,31,63,1,2,5,,False,False,False,[],[],[],[],[],[],train
5057,16,30,50,1,2,3,,False,False,False,[],[],[],[],[],[],train
5058,16,27,59,1,2,4,,False,False,False,[],[],[],[],[],[],train
5059,16,44,75,1,3,4,,False,False,False,[],[],[],[],[],[],train
5060,16,34,59,1,3,3,,False,False,False,[],[],[],[],[],[],train
5061,16,40,88,1,2,4,,False,False,False,[],[],[],[],[],[],train
5062,16,50,67,1,3,4,,False,False,False,[],[],[],[],[],[],train
5063,16,13,56,1,1,2,,False,False,False,[],[],[],[],[],[],train
5064,16,36,71,1,2,4,,False,False,False,[],[],[],[],[],[],train
5065,16,31,54,1,2,4,,False,False,False,[],[],[],[],[],[],train
5066,16,59,65,1,4,4,,False,False,False,[],[],[],[],[],[],train
5067,16,38,43,1,2,4,,False,False,False,[],[],[],[],[],[],train
5068,16,44,58,1,3,4,,False,False,False,[],[],[],[],[],[],train
5069,16,31,51,1,2,3,,False,False,False,[],[],[],[],[],[],train
5070,16,46,51,1,2,3,,False,False,False,[],[],[],[],[],[],train
5071,16,31,46,1,2,3,,False,False,False,[],[],[],[],[],[],train
5072,16,38,43,1,3,2,,False,False,False,[],[],[],[],[],[],train
5073,16,59,56,1,2,3,,False,False,False,[],[],[],[],[],[],train
5074,16,26,45,1,2,3,,False,False,False,[],[],[],[],[],[],train
5075,16,49,64,1,4,4,,False,False,False,[],[],[],[],[],[],train
5076,16,29,65,1,3,4,,False,False,False,[],[],[],[],[],[],train
5077,16,15,47,1,1,3,,False,False,False,[],[],[],[],[],[],train
5078,16,28,35,1,2,2,,False,False,False,[],[],[],[],[],[],train
5079,16,49,50,1,3,3,,False,False,False,[],[],[],[],[],[],train
5080,16,64,78,1,4,5,,False,False,False,[],[],[],[],[],[],train
5081,16,23,74,1,1,4,,False,False,False,[],[],[],[],[],[],train
5082,16,49,87,1,3,5,,False,False,False,[],[],[],[],[],[],train
5083,16,67,58,1,4,3,,False,False,False,[],[],[],[],[],[],train
5084,16,41,59,1,2,4,,False,False,False,[],[],[],[],[],[],train
